doi,is_relevant,journal,explanation,topic_words,authors,title,abstract
,True,International Journal of Applied Earth Observation and Geoinformation,该论文研究了无人机图像时间序列与多源环境特征的集成，用于预测连续野火蔓延。虽然主要关注野火蔓延预测而非直接的空气质量监测或卫星遥感，但无人机（UAV）和环境特征（如气象、地形）与大气环境遥感技术密切相关，特别是在野火烟雾和空气质量监测方面。因此，它被认为是与大气环境遥感技术相关的。,"['UAV', 'wildfire spread prediction', 'environmental features']",Jiahao Zhou;Sen He;Shanjunxia Wu;Qiuhua Wang;Fei Wang,Integrating UAV image time-series with multi-source environmental features for sequential wildfire spread prediction,
,True,International Journal of Applied Earth Observation and Geoinformation,该论文使用深度学习框架对卫星图像进行大尺度土地覆盖分类，属于遥感技术领域，与大气环境遥感技术（如卫星观测、大气成分分析）有相关性，但更侧重于土地覆盖分类而非直接的大气环境监测。,"['land cover classification', 'satellite imagery', 'deep learning']",Johannes Leonhardt;Juergen Gall;Ribana Roscher,LC-SLab — An object-based deep learning framework for large-scale land cover classification from satellite imagery and sparse in-situ labels,
,True,International Journal of Applied Earth Observation and Geoinformation,该论文研究的是利用PROSPECT指导的多任务学习混合框架同时检索叶绿素和类胡萝卜素，这属于植物生理生态领域，与大气环境遥感技术中的大气成分分析（如叶绿素和类胡萝卜素作为生物指示物）有一定关联，但主要关注点在于植物叶片的光谱特征提取，而非直接的大气污染物监测或卫星遥感技术。因此，相关性中等。,"['leaf chlorophyll', 'carotenoids', 'multi-task learning']",Weilin Hao;Jia Sun;Kan Zhang;Shilin Yang;Feng Qiu;Jin Xu,A PROSPECT-guided multi-task learning hybrid framework for simultaneous retrieval of leaf chlorophyll and carotenoids,
,True,International Journal of Applied Earth Observation and Geoinformation,该论文使用卫星观测数据研究了澳大利亚北部地区火灾后植被对水分胁迫的抵抗力变化，涉及卫星遥感技术和大气环境监测，因此与大气环境遥感技术相关。,"['satellite', 'fire', 'water stress', 'rainfall gradient', 'Australia']",Huanhuan Wang;Qiaoyun Xie;Sally E. Thompson;Caitlin E. Moore,Satellite evidence of reduced resistance and resilience to water stress after antecedent fire across a rainfall gradient in northern Australia,
,True,International Journal of Applied Earth Observation and Geoinformation,该论文研究覆盖作物生物量对卫星检测覆盖作物能力的影响，涉及卫星遥感技术在农业和环境监测中的应用，与大气环境遥感技术（如空气质量监测、卫星观测、大气成分分析）密切相关。,"['cover crop', 'satellite-based detectability', 'air quality monitoring']",Yide Xu;Qu Zhou;Kaiyu Guan;Sheng Wang;W. Dean Hively;Jyoti Jennewein;Alison Thieme;Steven Mirsky;Zhangliang Chen,The impacts of cover crop biomass on satellite-based detectability of cover crops in Maryland,
,True,International Journal of Applied Earth Observation and Geoinformation,该论文的标题和摘要都与卫星遥感技术在环境监测中的应用密切相关。具体来说，论文探讨了利用卫星数据进行洪水范围绘制、洪水类型分类以及基于卫星的洪水监测，这些都与大气环境遥感技术（如卫星观测、大气成分分析）高度相关，特别是与大气环境监测中的洪水监测和空气质量监测等领域有关。,"['flood extent mapping', 'satellite-based flood monitoring', 'flood type classification']",Ziming Wang;Jeffrey Neal;Peter M. Atkinson;Ce Zhang,From flood extent mapping to mechanism-aware flood products: integrating flood type classification into satellite-based flood monitoring,
,True,International Journal of Applied Earth Observation and Geoinformation,该论文研究了OCO-2卫星对二氧化碳浓度的反演结果与地面观测站TCCON数据的偏差，涉及卫星观测和大气成分分析，与大气环境遥感技术密切相关。,"['OCO-2', 'XCO2', 'TCCON', 'satellite observations', 'atmospheric composition analysis']",Tslil Nacson;David M. Broday;Fadi Kizel,Spatiotemporal bias in OCO-2 XCO<sub>2</sub> retrievals relative to TCCON observations,
,True,International Journal of Applied Earth Observation and Geoinformation,该论文研究利用街景图像和GIS数据检测和分类城市街道树木，这与大气环境遥感技术中的空气质量监测和城市环境分析相关，因为街道树木可以影响局部空气质量（如通过吸收污染物），且街景图像和GIS数据可用于遥感分析。,"['street-view images', 'GIS data', 'urban street tree detection']",Weijia Li;Xinjie Huo;Junyan Ye;Jinhua Yu;Hanxi Wang;Juepeng Zheng;Xiang Zhang;Haohuan Fu,Individual urban street tree detection and species-level mapping from street-view images and GIS data,
,True,International Journal of Applied Earth Observation and Geoinformation,该论文使用高光谱三角指数（BLB_TVI）来评估水稻白叶枯病的严重程度，涉及卫星观测技术，因此与大气环境遥感技术（如卫星观测和植物病害监测）密切相关。,"['hyperspectral', 'satellite-scale', 'rice bacterial leaf blight']",Weiwei Liu;Xin Zhang;Gang Yang;Jingfeng Huang;Weiwei Sun;Luming Liu,BLB_TVI: A hyperspectral triangular index for satellite-scale characterization of rice bacterial leaf blight severity,
,True,International Journal of Applied Earth Observation and Geoinformation,该论文研究如何通过混合监督和特征掩码恢复技术对未受监管的垃圾堆进行高效地图绘制，这与大气环境遥感技术中的空气质量监测和卫星观测相关，因为垃圾堆可能释放有害物质，影响大气成分。,"['waste dumps', 'remote sensing', 'mixed supervision']",Li Shen;Xinyu Liu;Geding Yan;Daoping Peng;Zhilin Li,Label-efficient mapping of unregulated waste dumps via mixed supervision with feature masked recovery,
,True,International Journal of Applied Earth Observation and Geoinformation,该论文使用GOCI（Geostationary Ocean Color Имager）卫星观测数据，结合机器学习框架进行Chl-a（叶绿素a）的重建和短期预测，研究富营养化湖泊。这属于大气环境遥感技术中的卫星观测和水质监测领域，因此与大气环境遥感技术密切相关。,"['Chl-a', 'GOCI', 'machine learning', 'eutrophic lakes', 'remote sensing']",Zehui Huang;Ronghua Ma;Xinhui Chen;Kun Xue;Minqi Hu;Haoze Liu,A two-stage machine learning framework for Chl-a reconstruction and short-term prediction in eutrophic lakes using GOCI observations,
,True,International Journal of Applied Earth Observation and Geoinformation,该论文标题和摘要中涉及遥感图像分割方法，与大气环境遥感技术中的卫星观测和图像处理相关，因此相关性强。,"['Remote Sensing', 'Image Segmentation', 'Scene-Aware Guided Network']",Kai Tan;Hui Xia;Kaikai Tian;Hui Yang;Yanlan Wu;Peng Zhang;Yongchuang Wu,Referring Remote Sensing Image Segmentation method based on Scene-Aware Guided Network model,
,True,International Journal of Applied Earth Observation and Geoinformation,该论文标题和摘要明确涉及大气环境遥感技术在模拟地表水利用效率和干旱恢复力方面的应用，其中SIF（太阳诱导叶绿素荧光）是一种遥感技术，用于监测植被健康状况，与大气环境遥感技术密切相关。,"['SIF', 'Noah-MP', 'water use efficiency', 'drought Resilience']",Tewekel Melese Gemechu;Huifang Zhang;Jialong Sun;Baozhang Chen,A SIF-Constrained Noah-MP land surface model for simulating water use efficiency and drought Resilience: Application in a Semi-Arid Basin,
,True,International Journal of Applied Earth Observation and Geoinformation,该论文研究利用雷达后向散射进行时空融合，以增强对南极冰架表面融化动力学的监测。这属于大气环境遥感技术的范畴，特别是卫星观测和大气成分分析领域，因为雷达后向散射是遥感技术中用于监测地表和大气参数的重要手段。,"['radar backscatter', 'Antarctic ice shelves', 'surface melt dynamics']",Chengyu Pu;Lei Zheng;Jingan Wu;Qi Liang;Teng Li;Gang Li;Xiao Cheng,Spatiotemporal fusion of radar backscatter for enhanced monitoring of surface melt dynamics over Antarctic ice shelves,
,True,International Journal of Applied Earth Observation and Geoinformation,该论文探讨了利用空间遥感技术检测北方农业田地中CO2和N2O交换的可行性，这与大气环境遥感技术（如空气质量管理、卫星观测、大气成分分析、气溶胶反演）密切相关，因此是相关的。,"['space-borne remote sensing', 'CO2', 'N2O', 'boreal agricultural fields']",Miia Salminen;Liisa Kulmala;Tuomas Laurila;Olli Nevalainen;Stephanie Gerin;Laura Heimsch;Henriikka Vekuri;Juval Cohen;Matias Takala;Kimmo Rautiainen;Narasinha Shurpali;Maarit Liimatainen;Jari Liski;Jouni Pulliainen,Feasibility of space-borne remote sensing to detect features related to CO<sub>2</sub> and N<sub>2</sub>O exchange of boreal agricultural fields,
,True,International Journal of Applied Earth Observation and Geoinformation,该论文使用多源数据（可能包括卫星观测数据）来绘制澳大利亚和新西兰的海岸沙丘的范围、类型和残留区域，这与大气环境遥感技术中的卫星观测和地表特征分析密切相关，因此是相关的。,"['coastal dunes', 'multi-source data', 'remote sensing']",Zhijia Zheng;Guanli Li;Chenjun Wang;Xiuyuan Zhang;Noam Levin,"Mapping the extent, type and remnant areas of the coastal dunes of Australia and New Zealand by integrating multi-source data",
,True,International Journal of Applied Earth Observation and Geoinformation,该论文标题和摘要涉及从遥感图像中进行目标检测的边缘精度评估框架，与大气环境遥感技术中的卫星观测和图像分析直接相关，因此是强相关的。,"['remote sensed images', 'target detection', 'accuracy assessment']",Yingfan Zhang;Weiyi Hou;Lyndon Estes;Rui Lu;Shijie Zhu;Aiyin Zhang;Zhou Shi;Su Ye,A novel edge-based accuracy assessment framework for target detection from remotely sensed images,
,True,International Journal of Applied Earth Observation and Geoinformation,该论文使用LiDAR技术评估树木顶部的死亡情况，以检测亚洲长角甲虫对杨树森林造成的损害。虽然主要关注的是林业和昆虫学问题，但LiDAR作为一种遥感技术，在监测和评估大气环境中的植被健康方面具有一定的应用潜力，因此与大气环境遥感技术有间接关联。,"['LiDAR', 'treetop dieback', 'Asian longhorned beetle', 'poplar forests']",Quan Zhou;Rui Tang;Linfeng Yu;Peiyun Bi;Lili Ren;Youqing Luo,LiDAR-based assessment of treetop dieback to detect asian longhorned beetle damage in poplar forests,
,True,International Journal of Applied Earth Observation and Geoinformation,该论文研究中国地区的降水产品评估和排名，与大气环境遥感技术中的降水监测和卫星观测相关，属于大气环境遥感技术范畴。,"['precipitation', 'products', 'China']",Le Xinlong;Kang Ling;Zhou Liwei;Wei Junfang;Chen Hao,Multi-Criteria evaluation and ranking of 28 precipitation products over China,
,True,International Journal of Applied Earth Observation and Geoinformation,该论文标题和摘要明确涉及合成孔径雷达（SAR）和激光雷达（LiDAR）两种遥感技术，并采用深度学习进行跨模态匹配，这与大气环境遥感技术（如大气成分分析、空气质量监测）密切相关。,"['SAR', 'LiDAR', 'deep learning', 'cross-modal matching']",Yifan Zhang;Jordi J. Mallorqui;Wen Wang,SAR2LiDAR: A deep learning-based cross-modal matching framework between SAR images and LiDAR point clouds,
,True,International Journal of Applied Earth Observation and Geoinformation,该论文研究的是使用合成孔径雷达（SAR）图像进行水提取的技术，涉及遥感图像处理和弱监督学习算法，与大气环境遥感技术中的卫星观测和图像分析相关，但主要关注点在水体提取而非大气成分或空气质量监测。,"['SAR imagery', 'water extraction', 'noise-robust network']",Kai Wang;Weicheng Zang;Zhongle Ren;Biao Hou;Jiawei Ning;Xi Li;Shulin Gao;Weibin Li;Licheng Jiao,WaterPLNet: A noise-robust weakly supervised network for water extraction from SAR imagery using point labels,
,True,International Journal of Applied Earth Observation and Geoinformation,该论文研究的是如何通过基线框架推断城市兴趣点（POI）的楼层，以增强三维城市垂直分析，这与大气环境远程 sensing 技术中的城市空气质量监测和三维空间分析相关，因此是相关的。,"['POI floors', 'urban vertical analytics', 'Shanghai']",Liu Liu;Jiali Yang;Xiang Chen;Yao Shen;Mila Koeva,Baseline framework for inferring POI floors to enhance 3D urban vertical analytics: A comparative study in Shanghai,
,True,International Journal of Applied Earth Observation and Geoinformation,该论文使用Landsat卫星数据量化林地驯鹿的苔藓体积变化，这与大气环境遥感技术中的空气质量监测和大气成分分析密切相关，因为苔藓体积可以反映大气污染物的积累情况。,"['Landsat', 'lichen volume', 'air quality monitoring']",Catherine Beaulieu;Nicholas C. Coops;Alexandre Morin-Bernard;Steeve D. Côté;Alexis Achim,Quantifying changes in annual lichen volume for woodland caribou in Newfoundland using Landsat time series,
